lat_rate,lon_rate,alt,vx,vy,vz,seq_delta,pos_jump_m
2.442276227798644e-06,1.4128858196958284e-07,19.642824290986816,0.27109266128564946,0.015683032598623695,0.16948028651532776,1,0.3155067943934519
-1.1653958282183191e-05,-1.646316339150233e-05,19.52275136901929,-1.2935893693223341,-1.8274111364567585,0.0947665841823575,1,2.3491045731057145
-1.7901106128575575e-07,-8.11888540208934e-06,20.20639046346825,-0.01987022780271889,-0.9011962796319167,-0.22608561062410604,1,1.0459217289833622
7.391717328896054e-06,4.933935202602392e-06,19.61410962525337,0.820480623507462,0.5476668074888655,0.3793585965307895,1,1.1919528505008326
-6.452925780090475e-06,-6.970942973867518e-06,20.726767038578657,-0.7162747615900428,-0.7737746700992945,-0.04791890163876192,1,1.0563585416107608
9.650705650014723e-07,2.6934822210162668e-06,20.488590000406536,0.10712283271516343,0.2989765265328056,0.5440338333179238,1,0.4620405437954662
2.0065771116297687e-07,4.070698940357588e-07,20.357000247046045,0.022273005939090432,0.045184758237969226,-0.027454363419563216,1,0.08389549516290515
4.983005919089045e-06,-1.1592891867837302e-06,20.388524897451806,0.5531136570188839,-0.12868109973299405,-0.014565782531374555,1,0.6357544843399541
-4.614097152115606e-06,1.0318846290426921e-05,19.377130610644006,-0.5121647838848322,1.1453919382373883,-0.06842834252107625,1,1.2867994636351108
-1.6937344309713242e-06,-7.978061898016741e-07,19.59553155430482,-0.188004521837817,-0.08855648706798583,0.07706347594576736,1,0.24246016946318832
-6.626898041224589e-07,-1.141238128345344e-05,20.526901026017452,-0.07355856825759294,-1.2667743224633319,0.010272171895927074,1,1.4313658971111431
5.427116154033476e-06,-1.386972934048422e-05,20.128603745490054,0.6024098930977158,-1.5395399567937484,-0.18756500798302456,1,1.698870609529137
-2.587105769415866e-07,-2.4648517655713334e-09,20.5677828200903,-0.02871687404051611,-0.000273598545978418,0.17438279776247856,1,0.11435175396297938
7.946934077332897e-06,-6.573826360216812e-06,19.249615803396413,0.8821096825839516,-0.7296947259840662,0.1302782502611596,1,1.317686921940845
1.7387304261164569e-06,3.994752027445857e-07,19.066367403704128,0.1929990772989267,0.04434174750464901,-0.17118578356587366,1,0.5452261427322326
7.283212105654088e-06,1.4130866887975377e-06,19.832591376302634,0.8084365437276038,0.15685262245652667,-0.32254317423793033,1,0.9574802694937996
3.5948785097713742e-06,1.648147897304475e-05,20.108229294790988,0.39903151458462255,1.829444166007967,0.025710200014216228,1,1.9820111641170253
-4.7669771969473135e-07,-1.2442497278113366e-07,20.414382988802437,-0.05291344688611518,-0.013811171978705837,-0.13032006952116343,1,0.25920153152733216
-7.24442961374278e-08,1.4680992325053754e-07,20.426216667398112,-0.008041316871254485,0.016295901480809668,0.08841480337334628,1,0.11743990362709533
8.459333756198668e-06,1.358943766742814e-06,20.830650865304076,0.9389860469380521,0.15084275810845235,-0.022947288293379803,1,1.066797747782754
-5.514800885037509e-09,3.613477858216288e-06,20.202490855480477,-0.0006121428982391635,0.40109604226200796,-0.06356938130211669,1,0.6659146454226057
1.3086710268714676e-05,-3.8140562223359047e-06,20.825675493239746,1.452624839827329,-0.4233602406792854,0.18357238941095522,1,1.5696551850211156
2.0449174911850355e-07,1.434266949687086e-05,19.64616526719061,0.022698584152153894,1.5920363141526654,0.36874315955036924,1,1.7822347917410697
-4.735015859547827e-06,7.751697816643745e-07,19.53370417171946,-0.5255867604098088,0.08604384576474557,0.15492681068586736,1,0.5354996349104063
-1.2807544124963077e-05,5.652380095451779e-06,19.284929311019685,-1.4216373978709016,0.6274141905951475,-0.021023700949282745,1,1.7987926649655772
-3.3556773575181676e-06,3.372052779785389e-06,21.17399846422516,-0.3724801866845166,0.3742978585561782,0.02614811545721827,1,0.5368297193824071
2.2773601447410164e-06,3.7391856785387804e-06,19.699891561420603,0.25278697606625283,0.41504961031780463,0.1819476349919634,1,0.5158295648606507
7.02026402930806e-07,-2.7677779908211686e-07,20.640270380838732,0.07792493072531946,-0.03072233569811497,-0.07706271937235204,1,0.36836904936132137
-6.378805062883674e-06,-1.880051515604652e-06,20.294158603242288,-0.7080473619800878,-0.20868571823211637,0.42226352832325037,1,0.7609281775809342
2.7389019020638803e-06,1.3139029477857012e-06,19.767735125677515,0.3040181111290907,0.14584322720421283,-0.12453990396411876,1,0.469938811360039
-2.209434995811962e-06,-6.353693633340358e-06,20.153649760438306,-0.24524728453512776,-0.7052599933007797,-0.07109772818327195,1,0.8816245792025226
-1.7568615316505037e-06,8.610289421816429e-06,19.64493602103626,-0.1950116300132059,0.9557421258216237,0.12592576838472244,1,1.0581950941765133
3.1926225915612534e-06,-1.906065000132314e-05,19.898903673783053,0.3543811076632991,-2.115732150146868,-0.2441140208563709,1,2.227270541493644
1.287979208473987e-08,-2.353275059002676e-06,20.130811527986232,0.0014296569214061255,-0.26121353154929705,0.21975537039743803,1,0.3224047467883587
6.068406025477856e-08,-1.1645045909342649e-07,19.84486662170327,0.00673593068828042,-0.01292600095937034,0.18618681679481583,1,0.11686875658211497
3.3370856102770656e-06,-1.0702278474871247e-06,20.53261354127346,0.37041650274075427,-0.11879529107107084,-0.026028610873536917,1,0.6758472689621261
-9.190455665524711e-06,1.7054808648370866e-05,20.395831346981467,-1.020140578873243,1.8930837599691661,-0.08935470235798154,1,2.324170751187268
5.66932314804498e-06,3.6584203882202085e-06,19.995591476877095,0.6292948694329927,0.4060846630924431,0.12566910185285599,1,0.8538157671763738
1.7200022000144976e-05,-1.4652085820636037e-05,19.839307079173505,1.9092024420160922,-1.6263815260906,0.35408630331334373,1,2.6318458778752123
-3.2882161605884824e-06,-3.0192774054198587e-06,20.101911363763733,-0.36499199382532155,-0.3351397920016043,-0.11274491056079494,1,0.5605132561661332
5.2719015557910425e-06,2.9567064794653352e-06,19.296268112811724,0.5851810726928057,0.32819441922065223,0.1745083182860959,1,0.8881436943620317
1.318389582149044e-06,-7.654252889343418e-06,20.785016140271335,0.1463412436185439,-0.8496220707171194,-0.04268943034236945,1,1.167694455748744
-3.205210864992704e-06,6.394270674377597e-07,19.58638452822384,-0.35577840601419014,0.07097640448559132,-0.0009125657980592512,1,0.41119687454228293
5.45671803431576e-06,-1.3219219332604076e-06,19.57793154324113,0.6056957018090494,-0.14673333459190524,0.3065477826005156,1,0.8400573129602191
3.611663198681763e-06,-8.49760921093457e-07,20.006296200390896,0.4008946150536757,-0.09432346224137372,0.09153529088576778,1,0.44545535622896404
1.0363768376883293e-06,-2.0241040601194657e-07,20.203113342524965,0.11503782898340455,-0.02246755506732607,-0.1546019567710933,1,0.45857551289367854
-3.2484420413507466e-06,-3.3545808499123412e-06,20.091671002869177,-0.3605770665899329,-0.37235847434026986,0.371993401297386,1,0.6491787374381485
-4.0527598983137024e-06,2.332406226792842e-05,19.322471022241032,-0.449856348712821,2.5889709117400543,-0.1616596570710303,1,2.651422113599322
9.857982832173264e-06,5.238155372379611e-06,20.938085419607944,1.0942360943712324,0.5814352463341368,-0.3620262649992032,1,1.2903838811881456
-4.096557885260309e-06,-9.422887210213191e-06,20.738329312714814,-0.4547179252638943,-1.0459404803336643,-0.11538073113248062,1,1.25180305830268
5.044105537061943e-06,-5.6448948526413415e-06,19.76541217394765,0.5598957146138757,-0.6265833286431889,-0.026459888788492526,1,1.0172075621430958
1.8190457372932e-05,-3.480156213553787e-06,20.13936151748533,2.019140768395452,-0.3862973397044704,0.2707744748330826,1,2.0971067085921637
-3.884953293232917e-06,2.6224770682566926e-05,20.023490296882372,-0.4312298155488538,2.910949545764929,-0.1802587637329336,1,2.943504076536607
-4.632548006682305e-06,1.4877151342513043e-06,20.267745904987603,-0.5142128287417359,0.16513637990189478,0.12456998646949975,1,0.745367083106371
-7.205156275521767e-06,8.917155687221667e-06,19.625756731721722,-0.7997723465829162,0.9898042812816051,0.30827419938363654,1,1.3223832787295002
-1.6634812400452046e-05,-2.118829569408029e-06,20.57662259321423,-1.846464176450177,-0.2351900822042912,0.023134926858571735,1,1.8868783060631236
-9.119192639515647e-06,6.3253056969328075e-06,20.684315778766173,-1.012230382986237,0.7021089323595416,0.03321762650163024,1,1.328702208300266
6.8308601716410715e-06,7.884017488468913e-06,20.722169395990907,0.758225479052159,0.8751259412200493,0.13721029199968787,1,1.4175391182609602
-5.545151506727627e-06,7.810876450860187e-06,20.03704739020989,-0.6155118172467665,0.8670072860454807,-0.02741556420837059,1,1.2886298301097878
1.1423138343315154e-05,-1.339799218976119e-05,20.398202714848164,1.267968356107982,-1.4871771330634922,-0.2760202916429783,1,1.9565463934807907
3.0180920367720937e-06,-3.806461161708215e-07,19.955439980243607,0.3350082160817024,-0.04225171889496119,-0.3329386392390016,1,0.6477784428672853
1.2530392441596374e-05,6.470408710611789e-06,20.243836637461648,1.3908735610171976,0.7182153668779087,0.1339345097660077,1,1.7305511863328906
-7.971764480254795e-06,1.3159734902234642e-06,20.25202325775892,-0.8848658573082823,0.14607305741480453,-0.05813846160620864,1,1.0447005448844933
2.5377795074946016e-06,5.140175194074212e-06,19.904233588043354,0.2816935253319008,0.5705594465422376,-0.15857456645246884,1,0.8514224724318075
-2.272968512961295e-07,-5.782735073818096e-07,20.106989955367112,-0.025229950493870376,-0.06418835931938087,-0.4565604980081596,1,0.17392762982804397
4.199609929538813e-07,-1.1394281029440596e-06,20.289752200774927,0.04661567021788082,-0.1264765194267906,-0.0441939199066446,1,0.24525548546764273
-5.888585696838173e-06,5.744471449144063e-07,20.68343713372226,-0.6536330123490371,0.06376363308549911,-0.24561080382472486,1,0.8840144629348085
1.7313154866282818e-05,4.0626616580347086e-06,19.50603207710173,1.9217601901573926,0.4509554440418526,-0.049807207911275665,1,2.1016715700583646
-3.0313423905182366e-07,-6.200872090336469e-08,19.52222977969979,-0.033647900534752424,-0.00688296802027348,0.19372463126088424,1,0.053532310203506385
-2.094708890339331e-06,1.7240198394114435e-05,19.97610456131323,-0.23251268682766577,1.9136620217467024,0.040692727173444625,1,1.9557713526931482
-5.3684413287531674e-06,1.0139629201295369e-05,20.440819878474727,-0.5958969874916016,1.1254988413437859,-0.13087466922260313,1,1.5265864047967932
7.365321462581865e-08,4.476654622923705e-08,20.50726634634365,0.00817550682346587,0.004969086631445312,0.29598882777800517,1,0.3657165801037991
3.3123579443053373e-06,3.4215409857862097e-06,19.30860013451783,0.3676717318178924,0.37979104942226927,0.316407636592756,1,0.6599482086559436
-6.1912452171240515e-06,7.869132709024963e-06,20.06368273926858,-0.6872282191007697,0.8734737307017709,0.38188332809402614,1,1.1155666967804017
2.2394837682790566e-06,3.201796697461094e-06,19.75643730811765,0.24858269827897528,0.3553994334181814,-0.04769867347681166,1,0.5313037926806468
2.9656317965709313e-06,5.676227336934661e-06,20.342321100777585,0.3291851294193734,0.6300612343997474,-0.1727981539359632,1,1.0862866373359754
2.8001141726272044e-06,-3.155778138926372e-06,20.377695612912877,0.3108126731616197,-0.3502913734208273,-0.016981766499166464,1,0.5548196223650205
4.89085099539945e-06,-2.324925268253714e-06,20.809806077718655,0.5428844604893389,-0.2580667047761623,-0.19551104895971022,1,0.9075986986016027
3.88667997359971e-06,9.30771594394736e-06,19.09755894966774,0.4314214770695678,1.033156469778157,-0.15234698314556389,1,1.2341034419473973
1.3210167117144546e-05,1.1622279822430077e-05,20.398868157289318,1.4663285500030445,1.2900730602897386,0.0096169893322764,1,2.181694505435294
-1.2228681030587103e-05,1.4559228008448235e-06,20.023699335658208,-1.3573835943951684,0.1616074308937754,0.053548533140652256,1,1.464745490478183
8.574012121230387e-06,3.606822553446643e-06,20.38012554731768,0.9517153454565729,0.40035730343257736,-0.07691110884596508,1,1.1227913401752005
-9.865083953630043e-06,-6.762340204259585e-06,19.601552372264763,-1.0950243188529347,-0.7506197626728139,0.15432762986026727,1,1.6983416008132246
3.0267306715491973e-06,-5.455204019135943e-06,20.044696959572825,0.3359671045419609,-0.6055276461240897,-0.04060907720859854,1,0.7179459452752041
2.8781040715272675e-06,-4.422024320519938e-06,19.794061516938765,0.3194695519395267,-0.4908446995777131,0.31602681901504037,1,0.6362932945657794
2.7042730700038384e-06,4.524904598603013e-06,20.5174604635403,0.30017431077042606,0.5022644104449345,-0.08651163756392419,1,0.6666499418315588
1.711140846644968e-05,-1.6644653712301557e-05,19.795962313489223,1.8993663397759144,-1.8475565620654728,0.07215568493468567,1,2.8299099503332443
-2.1430780468761477e-05,5.119477989618431e-06,19.578227518877263,-2.378816632032524,0.5682620568476459,-0.20161726218348083,1,2.6034883983141746
1.3794197433277969e-05,-1.0078516802380085e-05,18.894432345496057,1.5311559150938545,-1.1187153650641894,0.003210683728786175,1,2.0207131612697555
1.8904471185324855e-06,1.7071491208119544e-06,20.28446833723482,0.20983963015710588,0.18949355241012694,0.15417303877739338,1,0.30751662674836566
2.5828473506872157e-06,-9.097842853029682e-06,21.1353464289022,0.28669605592628095,-1.0098605566862948,-0.0800745746335106,1,1.1446853364095848
1.1388545651005649e-06,1.602699199974219e-06,19.591499280369554,0.1264128567261627,0.17789961119713832,0.04964411726006722,1,0.38194807166421474
1.166861647324858e-05,-1.1412547619972896e-05,19.744991800572627,1.2952164285305925,-1.2667927858169914,0.08040689600938443,1,1.967356566590233
8.542961598249276e-07,-2.7896907536091484e-06,19.7236771133265,0.09482687374056696,-0.30965567365061547,-0.1957527431564615,1,0.38796111371946684
-6.583894360394391e-06,-8.076435281539029e-06,20.938397906279032,-0.7308122740037774,-0.8964843162508321,0.19471148950402484,1,1.218635617941989
3.4856037726456736e-06,7.604513156881933e-06,20.417782699174953,0.38690201876366975,0.8441009604138946,-0.2489309406622834,1,0.9541361694614171
9.107245850600538e-06,-3.1319648096953687e-06,19.437255476350813,1.0109042894166598,-0.34764809387618595,-0.46494393229048026,1,1.1110073048892661
2.6269569276544736e-05,3.0021735164986816e-06,20.295137309530894,2.9159221896964658,0.33324126033135365,0.025844236395045503,1,3.202226918320603
1.3475968293471364e-06,1.918436545995808e-06,20.67271002307749,0.14958324805753215,0.21294645660553468,0.08842333306269459,1,0.5425369188507809
1.577974448963674e-05,-6.903145034813404e-06,20.390536633808225,1.7515516383496783,-0.7662490988642878,-0.10224313528623703,1,1.9253581015757077
-2.2102200356797863e-05,1.627076325527486e-05,19.78655946502629,-2.453344239604563,1.8060547213355092,0.10479053342155875,1,3.0701305068718323
-1.0641022920655296e-05,-2.547302493791129e-06,20.314070006740334,-1.1811535441927379,-0.28275057681081534,-0.3309713343731539,1,1.2490071860291592
-1.3116901059013335e-05,4.06074581021942e-06,19.248428523440946,-1.4559760175504801,0.45074278493435566,-0.16369484340847826,1,1.5630893585953993
-2.6565420641491464e-06,2.724535171006973e-08,19.921393053317775,-0.29487616912055525,0.00302423403981774,-0.0545447139495341,1,0.4155575434197629
-7.87400822994366e-06,-8.627717784249903e-06,19.446737045629163,-0.8740149135237462,-0.9576766740517393,-0.3689810480592188,1,1.336885146389644
2.5385710871387686e-05,1.1380860264180749e-05,20.337140234373386,2.8178139067240333,1.2632754893240632,0.011843686802897652,1,3.2054133196850043
4.5205522887467824e-07,1.1563346286032036e-06,19.728287614433118,0.05017813040508928,0.1283531437749556,0.03100732471910374,1,0.14272581391202788
1.230779478954928e-06,-7.607523455364899e-06,18.670324321475313,0.136616522163997,-0.8444351035455038,0.02128604553837937,1,1.0637022795686404
-2.0909727921426714e-05,-8.22413518983841e-06,19.814279567002103,-2.320979799278365,-0.9128790060720635,-0.24812801553751418,1,2.545455125014784
-9.401597916516544e-06,-1.1964407219933556e-05,19.965205088543495,-1.0435773687333363,-1.3280492014126246,-0.15556333751817508,1,1.743297679346336
-2.841187101155466e-06,-4.410792553450753e-06,19.435474114391386,-0.3153717682282567,-0.48959797343303363,-0.1545334284546942,1,0.6906300054790291
-3.253383315970824e-06,-4.644345663283326e-06,19.885391974223204,-0.3611255480727615,-0.5155223686244491,0.09787491224558362,1,0.6820265487175465
5.4230516927103645e-06,-6.9285365168052926e-06,20.579664901682126,0.6019587378908504,-0.7690675533653875,-0.18808275491358048,1,1.0307816146211883
-3.1297825658304098e-06,1.1260303265279517e-05,20.88234346713136,-0.3474058648071755,1.2498936624460264,0.12318712138885275,1,1.5477428689301367
-9.766175782929912e-06,9.206633192926173e-06,20.30300497567282,-1.0840455119052201,1.0219362844148052,-0.16326108181096913,1,1.7232958531675324
-1.3108871274930616e-05,-4.446541603312136e-06,19.727538882520545,-1.4550847115172985,-0.4935661179676471,0.350958836396873,1,1.799535635433139
3.23750305477874e-06,-9.994930137281503e-06,19.971527188139465,0.35936283908044014,-1.1094372452382468,-0.00619165012731467,1,1.2207290600393608
-2.2243379957749503e-06,-2.474904778944393e-06,19.790928482995366,-0.2469015175310195,-0.2747144304628276,-0.34203367853132516,1,0.4627902981356635
-1.945940032705605e-06,1.3792564653294539e-05,19.510813611192486,-0.21599934363032214,1.5309746765156937,0.020163484450810436,1,1.575513643973442
-2.5622464500041203e-06,-3.59364127797138e-06,20.263468706315894,-0.28440935595045735,-0.39889418185482317,-0.3405167208475681,1,0.5602754648866064
-8.91456427330277e-06,-1.5081635609050281e-05,19.36021151663215,-0.9895166343366075,-1.6740615526045812,0.3140989270522278,1,2.2207712688987993
3.3914762273342264e-06,5.841673592560241e-06,20.099279181448146,0.37645386123409913,0.6484257687741868,0.005218210042166757,1,0.8019842561793404
-1.1904215133245341e-05,9.93709229921429e-06,19.324157697191833,-1.3213678797902328,1.1030172452127862,0.11620440197319713,1,1.8597229475072503
-9.64493889627851e-06,-4.275190659768885e-06,19.847723180756372,-1.0705882174869146,-0.4745461632343463,0.21072835932156792,1,1.4832451020875705
2.2517228886701118e-07,1.0055932670148203e-06,20.06100490732268,0.024994124064238243,0.11162085263864505,0.03580735930979303,1,0.20073064227292903
-1.3975196933219055e-05,2.3889066175248937e-05,20.12126021280626,-1.551246859587315,2.651686345452632,-0.019211979944929975,1,3.124927393462492
-1.9434946833700297e-06,5.507179128659436e-08,20.906224278998465,-0.21572790985407328,0.006112968832811974,-0.06697045447522267,1,0.309859561141836
2.337680998425744e-06,-7.2855161274416e-06,20.464741253672386,0.2594825908252576,-0.8086922901460176,-0.11249335517885353,1,1.0124694628358348
1.5988915909596583e-05,1.0371245193141882e-05,20.31033604877534,1.7747696659652206,1.151208216438749,0.22882704052328365,1,2.126605329010255
1.3407717813265079e-06,-1.375836155309196e-06,20.309330979854966,0.14882566772724237,-0.15271781323932077,-0.26706887174202026,1,0.3357459787769401
8.116550968064312e-06,-1.1291036098165673e-05,19.169519533242003,0.9009371574551386,-1.2533050068963898,0.21244197018274236,1,1.5540471928043182
1.9623360990908125e-06,4.2096098427462e-06,20.066923827123,0.2178193069990802,0.46726669254482817,0.04153753743262223,1,0.6383145731548839
4.748922073716108e-06,-8.732209683535277e-07,20.340750348686313,0.527130350182488,-0.09692752748724158,-0.04265447519315829,1,0.5419009508990011
-1.2878234098328062e-07,2.777402184294969e-07,20.25051667175867,-0.014294839849144148,0.030829164245674154,0.005951227899149038,1,0.2447560397112224
-1.7793433030829208e-06,-1.112875750163238e-05,19.78013447086291,-0.19750710664220422,-1.2352920826811942,0.25558536584763303,1,1.2790125956967702
-6.549319423507549e-06,1.4205984446271382e-05,20.141516102697608,-0.726974456009338,1.5768642735361234,0.03931095530231493,1,1.8665382148501126
1.4417673388203493e-05,2.227923769871252e-06,20.532740187532674,1.6003617460905877,0.24729953845570898,0.11710069217171584,1,1.6316988841019417
-5.5476611035405284e-06,7.052377065028848e-07,20.156930981735066,-0.6157903824929987,0.07828138542182021,0.281869488037116,1,0.7587202666425961
-1.4171575009894183e-06,-1.812652806235862e-05,19.859107695569747,-0.15730448260982544,-2.0120446149218068,-0.3517197999988295,1,2.0812124127242533
-4.169604749572978e-06,1.3923684744347966e-05,19.396302084176813,-0.4628261272026006,1.5455290066226242,-0.18373038929683966,1,1.9033923584072663
1.1006481554205484e-05,-3.5791906267299366e-06,19.893005577887244,1.2217194525168087,-0.39729015956702296,0.13652464729142924,1,1.4323420553840882
-4.046262468629124e-07,-3.4961045471339595e-07,20.810554278893857,-0.044913513401783275,-0.03880676047318695,0.13496389843332077,1,0.23442188874046493
7.559829769434403e-06,1.5195928078564133e-05,19.722261440419874,0.8391411044072188,1.6867480167206188,0.014792592814713613,1,1.977423484152526
6.440578461814854e-06,2.4495519626802062e-06,19.413214896493937,0.7149042092614487,0.2719002678575029,0.23780330622151036,1,0.8208744430243066
4.885639390343344e-06,7.0828055873956425e-06,20.316465908877756,0.5423059723281112,0.7861914202009164,0.2097061877015201,1,1.0379212624591145
-1.8302264881817572e-06,-1.2094893199717288e-06,20.08234891371857,-0.20315514018817504,-0.1342533145168619,-0.3031488229994464,1,0.3695241368090604
2.6916391474666334e-06,2.8488545296989577e-06,20.16722839499351,0.2987719453687963,0.3162228527965843,0.11676007523125814,1,0.47792183872797056
6.082248494884379e-06,3.700280342532941e-06,19.371329849785578,0.6751295829321661,0.4107311180211564,0.40204090775326995,1,1.0525351749510254
-9.55463796374914e-06,2.4764974481071487e-07,20.11189397581945,-1.0605648139761545,0.027489121673989352,-0.1901367582810654,1,1.138562698726441
-1.762256443177655e-07,2.1602922226472288e-08,20.171567525508436,-0.01956104651927197,0.002397924367138424,0.2376786546896168,1,0.20055168698022807
-1.310877097011331e-05,-5.744392804350662e-06,19.82035395460647,-1.4550735776825774,-0.6376276012829234,-0.22636322842653916,1,1.6762389923435503
3.772134811302204e-06,-5.1521906116205265e-06,20.35750350690057,0.41870696405454466,-0.5718931578898785,0.22174071611658155,1,0.7696284358018279
-2.3082856486872686e-06,-4.916639918973933e-06,20.32435494379482,-0.2562197070042868,-0.5457470310061066,0.17148918634348118,1,0.8102238072800618
-9.208369938836668e-07,1.5543998510292412e-06,20.247477758780764,-0.10221290632108701,0.17253838346424577,0.029342737286664568,1,0.3039727445422801
-4.516672734344141e-06,-2.1208316489684165e-07,20.023218274078076,-0.5013506735121996,-0.023541231303549424,0.08008240584768739,1,0.530567925946186
-9.790745715228895e-06,-1.0966541627877864e-05,20.106815212214254,-1.0867727743904074,-1.217286120694443,0.14925071320544414,1,1.8560974310035148
-2.785618003971914e-06,-7.389038077991602e-07,20.13951076288517,-0.3092035984408824,-0.08201832266570679,-0.0802759514664453,1,0.33419098589196644
5.255169756277143e-06,3.9461953729079416e-06,20.204256174188714,0.5833238429467629,0.4380276863927815,0.03732182463127162,1,0.7558076861434232
-5.234495783568468e-07,-1.945653476272083e-06,19.649939592530412,-0.05810290319761,-0.21596753586620124,-0.08093316466140925,1,0.24359232435774142
1.238950062079191e-05,3.6622077246300162e-06,19.73709730634352,1.375234568907902,0.4065050574339318,-0.30463738095675497,1,1.489121294728021
1.8114822522767668e-07,-1.4050017510689226e-06,20.940578534720295,0.020107453000272113,-0.1559551943686504,-0.4070480481251008,1,0.24052601740277485
8.084847791931907e-06,1.3404825599383006e-05,20.493654449628313,0.8974181049044416,1.4879356415315137,-0.4397611913240164,1,1.834912130707637
-1.766151654100767e-06,1.1998856236293492e-05,19.95041206811031,-0.19604283360518512,1.3318730422285776,0.2621087649384426,1,1.443754004006017
